TSTimePointResult
Time,Load BUS4 #1 MW,Load BUS4 #1 Mvar,Load BUS4 #1 Total Load MVA,Load BUS8 #1 V pu,Load BUS8 #1 MW,Load BUS8 #1 Mvar,Load BUS8 #1 Total Load MVA,Load BUS8 #1 V (kV),Load BUS8 #2 MW,Load BUS8 #2 Mvar,Load BUS8 #2 Total Load MVA
250.291667,3023.3473,0.0000,3023.3473,0.8017,1976.6846,1620.0001,2555.7156,11.0637,300.0000,180.0000,349.8571
250.333333,3023.2792,0.0000,3023.2792,0.8017,1976.6146,1620.0001,2555.6614,11.0634,300.0000,180.0000,349.8571
250.375000,3023.2111,0.0000,3023.2111,0.8017,1976.5446,1620.0001,2555.6073,11.0631,300.0000,180.0000,349.8571
250.416667,3023.1430,0.0000,3023.1430,0.8017,1976.4748,1620.0001,2555.5533,11.0628,300.0000,180.0000,349.8571
250.458333,3023.0751,0.0000,3023.0751,0.8016,1976.4048,1620.0001,2555.4992,11.0625,300.0000,180.0000,349.8571
250.500000,3023.0070,0.0000,3023.0070,0.8016,1976.3348,1620.0001,2555.4450,11.0622,300.0000,180.0000,349.8571
250.541667,3022.9391,0.0000,3022.9391,0.8016,1976.2650,1620.0001,2555.3910,11.0619,300.0000,180.0000,349.8571
250.583333,3022.8710,0.0000,3022.8710,0.8016,1976.1950,1620.0001,2555.3369,11.0617,300.0000,180.0000,349.8571
250.625000,3022.8031,0.0000,3022.8031,0.8015,1976.1251,1620.0001,2555.2829,11.0614,300.0000,180.0000,349.8571
250.666667,3022.7352,0.0000,3022.7352,0.8015,1976.0553,1620.0001,2555.2289,11.0611,300.0000,180.0000,349.8571
250.708333,3022.6673,0.0000,3022.6673,0.8015,1975.9855,1620.0001,2555.1750,11.0608,300.0000,180.0000,349.8571
250.750000,3022.5996,0.0000,3022.5996,0.8015,1975.9157,1620.0001,2555.1210,11.0605,300.0000,180.0000,349.8571
250.791667,3022.5317,0.0000,3022.5317,0.8015,1975.8459,1620.0001,2555.0670,11.0602,300.0000,180.0000,349.8571
250.833333,3022.4638,0.0000,3022.4638,0.8014,1975.7763,1620.0001,2555.0132,11.0599,300.0000,180.0000,349.8571
250.875000,3022.3961,0.0000,3022.3961,0.8014,1975.7065,1620.0001,2554.9592,11.0596,300.0000,180.0000,349.8571
250.916667,3022.3284,0.0000,3022.3284,0.8014,1975.6369,1620.0001,2554.9053,11.0593,300.0000,180.0000,349.8571
250.958333,3022.2605,0.0000,3022.2605,0.8014,1975.5671,1620.0001,2554.8514,11.0590,300.0000,180.0000,349.8571
251.000000,3022.1928,0.0000,3022.1928,0.8014,1975.4974,1620.0001,2554.7975,11.0587,300.0000,180.0000,349.8571
251.041667,3022.1251,0.0000,3022.1251,0.8013,1975.4278,1620.0001,2554.7437,11.0584,300.0000,180.0000,349.8571
251.083333,3022.0575,0.0000,3022.0575,0.8013,1975.3582,1620.0001,2554.6899,11.0581,300.0000,180.0000,349.8571
251.125000,3021.9898,0.0000,3021.9898,0.8013,1975.2886,1620.0001,2554.6360,11.0578,300.0000,180.0000,349.8571
251.166667,3021.9221,0.0000,3021.9221,0.8013,1975.2192,1620.0001,2554.5823,11.0575,300.0000,180.0000,349.8571
251.208333,3021.8546,0.0000,3021.8546,0.8012,1975.1495,1620.0001,2554.5285,11.0572,300.0000,180.0000,349.8571
251.250000,3021.7869,0.0000,3021.7869,0.8012,1975.0801,1620.0001,2554.4748,11.0569,300.0000,180.0000,349.8571
251.291667,3021.7194,0.0000,3021.7194,0.8012,1975.0105,1620.0001,2554.4210,11.0566,300.0000,180.0000,349.8571
251.333333,3021.6518,0.0000,3021.6518,0.8012,1974.9411,1620.0001,2554.3673,11.0563,300.0000,180.0000,349.8571
251.375000,3021.5843,0.0000,3021.5843,0.8012,1974.8716,1620.0001,2554.3137,11.0560,300.0000,180.0000,349.8571
251.416667,3021.5168,0.0000,3021.5168,0.8011,1974.8022,1620.0001,2554.2600,11.0557,300.0000,180.0000,349.8571
251.458333,3021.4493,0.0000,3021.4493,0.8011,1974.7328,1620.0001,2554.2063,11.0554,300.0000,180.0000,349.8571
251.500000,3021.3818,0.0000,3021.3818,0.8011,1974.6635,1620.0001,2554.1528,11.0551,300.0000,180.0000,349.8571
251.541667,3021.3144,0.0000,3021.3144,0.8011,1974.5941,1620.0001,2554.0991,11.0548,300.0000,180.0000,349.8571
251.583333,3021.2469,0.0000,3021.2469,0.8011,1974.5249,1620.0001,2554.0456,11.0545,300.0000,180.0000,349.8571
251.625000,3021.1796,0.0000,3021.1796,0.8010,1974.4555,1620.0001,2553.9919,11.0543,300.0000,180.0000,349.8571
251.666667,3021.1123,0.0000,3021.1123,0.8010,1974.3862,1620.0001,2553.9384,11.0540,300.0000,180.0000,349.8571
251.708333,3021.0447,0.0000,3021.0447,0.8010,1974.3170,1620.0001,2553.8848,11.0537,300.0000,180.0000,349.8571
251.750000,3020.9774,0.0000,3020.9774,0.8010,1974.2477,1620.0001,2553.8313,11.0534,300.0000,180.0000,349.8571
251.791667,3020.9103,0.0000,3020.9103,0.8009,1974.1785,1620.0001,2553.7778,11.0531,300.0000,180.0000,349.8571
251.833333,3020.8429,0.0000,3020.8429,0.8009,1974.1093,1620.0001,2553.7243,11.0528,300.0000,180.0000,349.8571
251.875000,3020.7756,0.0000,3020.7756,0.8009,1974.0400,1620.0001,2553.6707,11.0525,300.0000,180.0000,349.8571
251.916667,3020.7085,0.0000,3020.7085,0.8009,1973.9710,1620.0001,2553.6174,11.0522,300.0000,180.0000,349.8571
251.958333,3020.6411,0.0000,3020.6411,0.8009,1973.9017,1620.0001,2553.5639,11.0519,300.0000,180.0000,349.8571
252.000000,3020.5740,0.0000,3020.5740,0.8008,1973.8327,1620.0001,2553.5105,11.0516,300.0000,180.0000,349.8571
252.041667,3020.5069,0.0000,3020.5069,0.8008,1973.7637,1620.0001,2553.4571,11.0513,300.0000,180.0000,349.8571
252.083333,3020.4395,0.0000,3020.4395,0.8008,1973.6946,1620.0001,2553.4037,11.0510,300.0000,180.0000,349.8571
252.125000,3020.3724,0.0000,3020.3724,0.8008,1973.6256,1620.0001,2553.3504,11.0507,300.0000,180.0000,349.8571
252.166667,3020.3054,0.0000,3020.3054,0.8008,1973.5565,1620.0001,2553.2970,11.0504,300.0000,180.0000,349.8571
252.208333,3020.2383,0.0000,3020.2383,0.8007,1973.4875,1620.0001,2553.2436,11.0501,300.0000,180.0000,349.8571
252.250000,3020.1712,0.0000,3020.1712,0.8007,1973.4186,1620.0001,2553.1904,11.0498,300.0000,180.0000,349.8571
252.291667,3020.1042,0.0000,3020.1042,0.8007,1973.3496,1620.0001,2553.1370,11.0495,300.0000,180.0000,349.8571
252.333333,3020.0371,0.0000,3020.0371,0.8007,1973.2807,1620.0001,2553.0838,11.0493,300.0000,180.0000,349.8571
252.375000,3019.9701,0.0000,3019.9701,0.8006,1973.2119,1620.0001,2553.0306,11.0490,300.0000,180.0000,349.8571
252.416667,3019.9032,0.0000,3019.9032,0.8006,1973.1430,1620.0001,2552.9774,11.0487,300.0000,180.0000,349.8571
252.458333,3019.8362,0.0000,3019.8362,0.8006,1973.0742,1620.0001,2552.9242,11.0484,300.0000,180.0000,349.8571
252.500000,3019.7693,0.0000,3019.7693,0.8006,1973.0053,1620.0001,2552.8710,11.0481,300.0000,180.0000,349.8571
252.541667,3019.7023,0.0000,3019.7023,0.8006,1972.9364,1620.0001,2552.8177,11.0478,300.0000,180.0000,349.8571
252.583333,3019.6354,0.0000,3019.6354,0.8005,1972.8676,1620.0001,2552.7645,11.0475,300.0000,180.0000,349.8571
252.625000,3019.5684,0.0000,3019.5684,0.8005,1972.7989,1620.0001,2552.7115,11.0472,300.0000,180.0000,349.8571
252.666667,3019.5017,0.0000,3019.5017,0.8005,1972.7301,1620.0001,2552.6583,11.0469,300.0000,180.0000,349.8571
252.708333,3019.4349,0.0000,3019.4349,0.8005,1972.6614,1620.0001,2552.6052,11.0466,300.0000,180.0000,349.8571
252.750000,3019.3680,0.0000,3019.3680,0.8005,1972.5927,1620.0001,2552.5521,11.0463,300.0000,180.0000,349.8571
252.791667,3019.3012,0.0000,3019.3012,0.8004,1972.5241,1620.0001,2552.4991,11.0460,300.0000,180.0000,349.8571
252.833333,3019.2345,0.0000,3019.2345,0.8004,1972.4554,1620.0001,2552.4460,11.0457,300.0000,180.0000,349.8571
252.875000,3019.1677,0.0000,3019.1677,0.8004,1972.3867,1620.0001,2552.3929,11.0455,300.0000,180.0000,349.8571
252.916667,3019.1010,0.0000,3019.1010,0.8004,1972.3181,1620.0001,2552.3399,11.0452,300.0000,180.0000,349.8571
252.958333,3019.0344,0.0000,3019.0344,0.8004,1972.2496,1620.0001,2552.2870,11.0449,300.0000,180.0000,349.8571
253.000000,3018.9676,0.0000,3018.9676,0.8003,1972.1809,1620.0001,2552.2339,11.0446,300.0000,180.0000,349.8571
253.041667,3018.9009,0.0000,3018.9009,0.8003,1972.1125,1620.0001,2552.1810,11.0443,300.0000,180.0000,349.8571
253.083333,3018.8343,0.0000,3018.8343,0.8003,1972.0440,1620.0001,2552.1281,11.0440,300.0000,180.0000,349.8571
253.125000,3018.7677,0.0000,3018.7677,0.8003,1971.9755,1620.0001,2552.0752,11.0437,300.0000,180.0000,349.8571
253.166667,3018.7012,0.0000,3018.7012,0.8002,1971.9070,1620.0001,2552.0223,11.0434,300.0000,180.0000,349.8571
253.208333,3018.6346,0.0000,3018.6346,0.8002,1971.8386,1620.0001,2551.9694,11.0431,300.0000,180.0000,349.8571
253.250000,3018.5680,0.0000,3018.5680,0.8002,1971.7701,1620.0001,2551.9164,11.0428,300.0000,180.0000,349.8571
253.291667,3018.5015,0.0000,3018.5015,0.8002,1971.7016,1620.0001,2551.8635,11.0425,300.0000,180.0000,349.8571
253.333333,3018.4349,0.0000,3018.4349,0.8002,1971.6333,1620.0001,2551.8108,11.0422,300.0000,180.0000,349.8571
253.375000,3018.3683,0.0000,3018.3683,0.8001,1971.5649,1620.0001,2551.7579,11.0420,300.0000,180.0000,349.8571
253.416667,3018.3020,0.0000,3018.3020,0.8001,1971.4966,1620.0001,2551.7051,11.0417,300.0000,180.0000,349.8571
253.458333,3018.2356,0.0000,3018.2356,0.8001,1971.4283,1620.0001,2551.6524,11.0414,300.0000,180.0000,349.8571
253.500000,3018.1690,0.0000,3018.1690,0.8001,1971.3600,1620.0001,2551.5996,11.0411,300.0000,180.0000,349.8571
253.541667,3018.1026,0.0000,3018.1026,0.8001,1971.2917,1620.0001,2551.5469,11.0408,300.0000,180.0000,349.8571
253.583333,3018.0363,0.0000,3018.0363,0.8000,1971.2234,1620.0001,2551.4941,11.0405,300.0000,180.0000,349.8571
253.625000,3017.9699,0.0000,3017.9699,0.8000,1971.1552,1620.0001,2551.4413,11.0402,300.0000,180.0000,349.8571
253.666667,3017.9035,0.0000,3017.9035,0.8000,1971.0871,1620.0001,2551.3887,11.0399,300.0000,180.0000,349.8571
253.708333,3017.8373,0.0000,3017.8373,0.8000,1971.0188,1620.0001,2551.3360,11.0396,300.0000,180.0000,349.8571
253.750000,3017.7710,0.0000,3017.7710,0.8000,1970.9507,1620.0001,2551.2834,11.0393,300.0000,180.0000,349.8571
253.791667,3017.7048,0.0000,3017.7048,0.7999,1970.8824,1620.0001,2551.2306,11.0390,300.0000,180.0000,349.8571
253.833333,3017.6384,0.0000,3017.6384,0.7999,1970.8143,1620.0001,2551.1780,11.0388,300.0000,180.0000,349.8571
253.875000,3017.5722,0.0000,3017.5722,0.7999,1970.7462,1620.0001,2551.1254,11.0385,300.0000,180.0000,349.8571
253.916667,3017.5060,0.0000,3017.5060,0.7999,1970.6781,1620.0001,2551.0728,11.0382,300.0000,180.0000,349.8571
253.958333,3017.4398,0.0000,3017.4398,0.7998,1970.6102,1620.0001,2551.0204,11.0379,300.0000,180.0000,349.8571
254.000000,3017.3737,0.0000,3017.3737,0.7998,1970.5421,1620.0001,2550.9678,11.0376,300.0000,180.0000,349.8571
254.041667,3017.3075,0.0000,3017.3075,0.7998,1970.4741,1620.0001,2550.9152,11.0373,300.0000,180.0000,349.8571
254.083333,3017.2413,0.0000,3017.2413,0.7998,1970.4062,1620.0001,2550.8627,11.0370,300.0000,180.0000,349.8571
254.125000,3017.1753,0.0000,3017.1753,0.7998,1970.3381,1620.0001,2550.8101,11.0367,300.0000,180.0000,349.8571
254.166667,3017.1091,0.0000,3017.1091,0.7997,1970.2702,1620.0001,2550.7577,11.0364,300.0000,180.0000,349.8571
254.208333,3017.0431,0.0000,3017.0431,0.7997,1970.2023,1620.0001,2550.7052,11.0361,300.0000,180.0000,349.8571
254.250000,3016.9771,0.0000,3016.9771,0.7997,1970.1344,1620.0001,2550.6528,11.0359,300.0000,180.0000,349.8571
254.291667,3016.9109,0.0000,3016.9109,0.7997,1970.0665,1620.0001,2550.6003,11.0356,300.0000,180.0000,349.8571
254.333333,3016.8449,0.0000,3016.8449,0.7997,1969.9986,1620.0001,2550.5479,11.0353,300.0000,180.0000,349.8571
254.375000,3016.7789,0.0000,3016.7789,0.7996,1969.9308,1620.0001,2550.4956,11.0350,300.0000,180.0000,349.8571
254.416667,3016.7131,0.0000,3016.7131,0.7996,1969.8629,1620.0001,2550.4431,11.0347,300.0000,180.0000,349.8571
254.458333,3016.6471,0.0000,3016.6471,0.7996,1969.7952,1620.0001,2550.3908,11.0344,300.0000,180.0000,349.8571
254.500000,3016.5812,0.0000,3016.5812,0.7996,1969.7275,1620.0001,2550.3386,11.0341,300.0000,180.0000,349.8571
254.541667,3016.5154,0.0000,3016.5154,0.7996,1969.6596,1620.0001,2550.2861,11.0338,300.0000,180.0000,349.8571
254.583333,3016.4494,0.0000,3016.4494,0.7995,1969.5919,1620.0001,2550.2338,11.0335,300.0000,180.0000,349.8571
254.625000,3016.3836,0.0000,3016.3836,0.7995,1969.5242,1620.0001,2550.1815,11.0333,300.0000,180.0000,349.8571
254.666667,3016.3177,0.0000,3016.3177,0.7995,1969.4565,1620.0001,2550.1292,11.0330,300.0000,180.0000,349.8571
254.708333,3016.2519,0.0000,3016.2519,0.7995,1969.3890,1620.0001,2550.0771,11.0327,300.0000,180.0000,349.8571
254.750000,3016.1861,0.0000,3016.1861,0.7994,1969.3213,1620.0001,2550.0248,11.0324,300.0000,180.0000,349.8571
254.791667,3016.1203,0.0000,3016.1203,0.7994,1969.2537,1620.0001,2549.9726,11.0321,300.0000,180.0000,349.8571
254.833333,3016.0545,0.0000,3016.0545,0.7994,1969.1860,1620.0001,2549.9204,11.0318,300.0000,180.0000,349.8571
254.875000,3015.9889,0.0000,3015.9889,0.7994,1969.1185,1620.0001,2549.8682,11.0315,300.0000,180.0000,349.8571
254.916667,3015.9231,0.0000,3015.9231,0.7994,1969.0510,1620.0001,2549.8161,11.0312,300.0000,180.0000,349.8571
254.958333,3015.8575,0.0000,3015.8575,0.7993,1968.9835,1620.0001,2549.7639,11.0310,300.0000,180.0000,349.8571
255.000000,3015.7919,0.0000,3015.7919,0.7993,1968.9159,1620.0001,2549.7118,11.0307,300.0000,180.0000,349.8571
255.041667,3015.7261,0.0000,3015.7261,0.7993,1968.8484,1620.0001,2549.6597,11.0304,300.0000,180.0000,349.8571
255.083333,3015.6605,0.0000,3015.6605,0.7993,1968.7809,1620.0001,2549.6075,11.0301,300.0000,180.0000,349.8571
255.125000,3015.5949,0.0000,3015.5949,0.7993,1968.7134,1620.0001,2549.5554,11.0298,300.0000,180.0000,349.8571
255.166667,3015.5294,0.0000,3015.5294,0.7992,1968.6460,1620.0001,2549.5034,11.0295,300.0000,180.0000,349.8571
255.208333,3015.4638,0.0000,3015.4638,0.7992,1968.5787,1620.0001,2549.4514,11.0292,300.0000,180.0000,349.8571
255.250000,3015.3982,0.0000,3015.3982,0.7992,1968.5112,1620.0001,2549.3993,11.0289,300.0000,180.0000,349.8571
255.291667,3015.3328,0.0000,3015.3328,0.7992,1968.4439,1620.0001,2549.3473,11.0287,300.0000,180.0000,349.8571
255.333333,3015.2672,0.0000,3015.2672,0.7992,1968.3765,1620.0001,2549.2953,11.0284,300.0000,180.0000,349.8571
255.375000,3015.2018,0.0000,3015.2018,0.7991,1968.3092,1620.0001,2549.2433,11.0281,300.0000,180.0000,349.8571
255.416667,3015.1363,0.0000,3015.1363,0.7991,1968.2419,1620.0001,2549.1913,11.0278,300.0000,180.0000,349.8571
255.458333,3015.0709,0.0000,3015.0709,0.7991,1968.1747,1620.0001,2549.1395,11.0275,300.0000,180.0000,349.8571
255.500000,3015.0055,0.0000,3015.0055,0.7991,1968.1074,1620.0001,2549.0875,11.0272,300.0000,180.0000,349.8571
255.541667,3014.9401,0.0000,3014.9401,0.7991,1968.0403,1620.0001,2549.0357,11.0269,300.0000,180.0000,349.8571
255.583333,3014.8746,0.0000,3014.8746,0.7990,1967.9729,1620.0001,2548.9837,11.0266,300.0000,180.0000,349.8571
255.625000,3014.8092,0.0000,3014.8092,0.7990,1967.9058,1620.0001,2548.9318,11.0264,300.0000,180.0000,349.8571
255.666667,3014.7440,0.0000,3014.7440,0.7990,1967.8387,1620.0001,2548.8800,11.0261,300.0000,180.0000,349.8571
255.708333,3014.6786,0.0000,3014.6786,0.7990,1967.7715,1620.0001,2548.8282,11.0258,300.0000,180.0000,349.8571
255.750000,3014.6133,0.0000,3014.6133,0.7989,1967.7044,1620.0001,2548.7763,11.0255,300.0000,180.0000,349.8571
255.791667,3014.5481,0.0000,3014.5481,0.7989,1967.6373,1620.0001,2548.7245,11.0252,300.0000,180.0000,349.8571
255.833333,3014.4829,0.0000,3014.4829,0.7989,1967.5701,1620.0001,2548.6727,11.0249,300.0000,180.0000,349.8571
255.875000,3014.4176,0.0000,3014.4176,0.7989,1967.5032,1620.0001,2548.6210,11.0246,300.0000,180.0000,349.8571
255.916667,3014.3524,0.0000,3014.3524,0.7989,1967.4360,1620.0001,2548.5692,11.0244,300.0000,180.0000,349.8571
255.958333,3014.2872,0.0000,3014.2872,0.7988,1967.3691,1620.0001,2548.5175,11.0241,300.0000,180.0000,349.8571
256.000000,3014.2220,0.0000,3014.2220,0.7988,1967.3021,1620.0001,2548.4658,11.0238,300.0000,180.0000,349.8571
256.041667,3014.1569,0.0000,3014.1569,0.7988,1967.2352,1620.0001,2548.4141,11.0235,300.0000,180.0000,349.8571
256.083333,3014.0917,0.0000,3014.0917,0.7988,1967.1682,1620.0001,2548.3624,11.0232,300.0000,180.0000,349.8571
256.125000,3014.0266,0.0000,3014.0266,0.7988,1967.1013,1620.0001,2548.3108,11.0229,300.0000,180.0000,349.8571
256.166667,3013.9616,0.0000,3013.9616,0.7987,1967.0343,1620.0001,2548.2591,11.0226,300.0000,180.0000,349.8571
256.208333,3013.8964,0.0000,3013.8964,0.7987,1966.9674,1620.0001,2548.2074,11.0224,300.0000,180.0000,349.8571
256.250000,3013.8313,0.0000,3013.8313,0.7987,1966.9006,1620.0001,2548.1559,11.0221,300.0000,180.0000,349.8571
256.291667,3013.7665,0.0000,3013.7665,0.7987,1966.8337,1620.0001,2548.1042,11.0218,300.0000,180.0000,349.8571
256.333333,3013.7014,0.0000,3013.7014,0.7987,1966.7669,1620.0001,2548.0527,11.0215,300.0000,180.0000,349.8571
256.375000,3013.6364,0.0000,3013.6364,0.7986,1966.7002,1620.0001,2548.0011,11.0212,300.0000,180.0000,349.8571
256.416667,3013.5714,0.0000,3013.5714,0.7986,1966.6334,1620.0001,2547.9496,11.0209,300.0000,180.0000,349.8571
256.458333,3013.5065,0.0000,3013.5065,0.7986,1966.5667,1620.0001,2547.8981,11.0206,300.0000,180.0000,349.8571
256.500000,3013.4415,0.0000,3013.4415,0.7986,1966.4999,1620.0001,2547.8466,11.0204,300.0000,180.0000,349.8571
256.541667,3013.3766,0.0000,3013.3766,0.7986,1966.4331,1620.0001,2547.7950,11.0201,300.0000,180.0000,349.8571
256.583333,3013.3118,0.0000,3013.3118,0.7985,1966.3664,1620.0001,2547.7435,11.0198,300.0000,180.0000,349.8571
256.625000,3013.2469,0.0000,3013.2469,0.7985,1966.2998,1620.0001,2547.6921,11.0195,300.0000,180.0000,349.8571
256.666667,3013.1821,0.0000,3013.1821,0.7985,1966.2331,1620.0001,2547.6406,11.0192,300.0000,180.0000,349.8571
256.708333,3013.1172,0.0000,3013.1172,0.7985,1966.1665,1620.0001,2547.5892,11.0189,300.0000,180.0000,349.8571
256.750000,3013.0524,0.0000,3013.0524,0.7985,1966.0999,1620.0001,2547.5379,11.0187,300.0000,180.0000,349.8571
256.791667,3012.9877,0.0000,3012.9877,0.7984,1966.0332,1620.0001,2547.4863,11.0184,300.0000,180.0000,349.8571
256.833333,3012.9229,0.0000,3012.9229,0.7984,1965.9666,1620.0001,2547.4350,11.0181,300.0000,180.0000,349.8571
256.875000,3012.8582,0.0000,3012.8582,0.7984,1965.9000,1620.0001,2547.3836,11.0178,300.0000,180.0000,349.8571
256.916667,3012.7934,0.0000,3012.7934,0.7984,1965.8337,1620.0001,2547.3324,11.0175,300.0000,180.0000,349.8571
256.958333,3012.7287,0.0000,3012.7287,0.7984,1965.7671,1620.0001,2547.2810,11.0172,300.0000,180.0000,349.8571
257.000000,3012.6640,0.0000,3012.6640,0.7983,1965.7005,1620.0001,2547.2296,11.0170,300.0000,180.0000,349.8571
257.041667,3012.5994,0.0000,3012.5994,0.7983,1965.6342,1620.0001,2547.1784,11.0167,300.0000,180.0000,349.8571
257.083333,3012.5347,0.0000,3012.5347,0.7983,1965.5678,1620.0001,2547.1272,11.0164,300.0000,180.0000,349.8571
257.125000,3012.4701,0.0000,3012.4701,0.7983,1965.5012,1620.0001,2547.0758,11.0161,300.0000,180.0000,349.8571
257.166667,3012.4056,0.0000,3012.4056,0.7982,1965.4348,1620.0001,2547.0246,11.0158,300.0000,180.0000,349.8571
257.208333,3012.3409,0.0000,3012.3409,0.7982,1965.3685,1620.0001,2546.9734,11.0155,300.0000,180.0000,349.8571
257.250000,3012.2765,0.0000,3012.2765,0.7982,1965.3021,1620.0001,2546.9222,11.0153,300.0000,180.0000,349.8571
257.291667,3012.2118,0.0000,3012.2118,0.7982,1965.2357,1620.0001,2546.8710,11.0150,300.0000,180.0000,349.8571
257.333333,3012.1473,0.0000,3012.1473,0.7982,1965.1695,1620.0001,2546.8199,11.0147,300.0000,180.0000,349.8571
257.375000,3012.0829,0.0000,3012.0829,0.7981,1965.1031,1620.0001,2546.7687,11.0144,300.0000,180.0000,349.8571
257.416667,3012.0184,0.0000,3012.0184,0.7981,1965.0370,1620.0001,2546.7176,11.0141,300.0000,180.0000,349.8571
257.458333,3011.9539,0.0000,3011.9539,0.7981,1964.9706,1620.0001,2546.6664,11.0138,300.0000,180.0000,349.8571
257.500000,3011.8895,0.0000,3011.8895,0.7981,1964.9044,1620.0001,2546.6153,11.0136,300.0000,180.0000,349.8571
257.541667,3011.8250,0.0000,3011.8250,0.7981,1964.8382,1620.0001,2546.5642,11.0133,300.0000,180.0000,349.8571
257.583333,3011.7605,0.0000,3011.7605,0.7980,1964.7720,1620.0001,2546.5132,11.0130,300.0000,180.0000,349.8571
257.625000,3011.6962,0.0000,3011.6962,0.7980,1964.7058,1620.0001,2546.4621,11.0127,300.0000,180.0000,349.8571
257.666667,3011.6320,0.0000,3011.6320,0.7980,1964.6397,1620.0001,2546.4111,11.0124,300.0000,180.0000,349.8571
257.708333,3011.5675,0.0000,3011.5675,0.7980,1964.5735,1620.0001,2546.3600,11.0121,300.0000,180.0000,349.8571
257.750000,3011.5032,0.0000,3011.5032,0.7980,1964.5075,1620.0001,2546.3091,11.0119,300.0000,180.0000,349.8571
257.791667,3011.4389,0.0000,3011.4389,0.7979,1964.4413,1620.0001,2546.2580,11.0116,300.0000,180.0000,349.8571
257.833333,3011.3747,0.0000,3011.3747,0.7979,1964.3753,1620.0001,2546.2071,11.0113,300.0000,180.0000,349.8571
257.875000,3011.3104,0.0000,3011.3104,0.7979,1964.3093,1620.0001,2546.1562,11.0110,300.0000,180.0000,349.8571
257.916667,3011.2461,0.0000,3011.2461,0.7979,1964.2433,1620.0001,2546.1053,11.0107,300.0000,180.0000,349.8571
257.958333,3011.1818,0.0000,3011.1818,0.7979,1964.1771,1620.0001,2546.0542,11.0104,300.0000,180.0000,349.8571
258.000000,3011.1177,0.0000,3011.1177,0.7978,1964.1113,1620.0001,2546.0034,11.0102,300.0000,180.0000,349.8571
258.041667,3011.0535,0.0000,3011.0535,0.7978,1964.0453,1620.0001,2545.9525,11.0099,300.0000,180.0000,349.8571
258.083333,3010.9894,0.0000,3010.9894,0.7978,1963.9793,1620.0001,2545.9016,11.0096,300.0000,180.0000,349.8571
258.125000,3010.9253,0.0000,3010.9253,0.7978,1963.9133,1620.0001,2545.8507,11.0093,300.0000,180.0000,349.8571
258.166667,3010.8612,0.0000,3010.8612,0.7978,1963.8475,1620.0001,2545.8000,11.0090,300.0000,180.0000,349.8571
258.208333,3010.7969,0.0000,3010.7969,0.7977,1963.7815,1620.0001,2545.7490,11.0088,300.0000,180.0000,349.8571
258.250000,3010.7330,0.0000,3010.7330,0.7977,1963.7157,1620.0001,2545.6983,11.0085,300.0000,180.0000,349.8571
258.291667,3010.6689,0.0000,3010.6689,0.7977,1963.6499,1620.0001,2545.6475,11.0082,300.0000,180.0000,349.8571
258.333333,3010.6049,0.0000,3010.6049,0.7977,1963.5841,1620.0001,2545.5968,11.0079,300.0000,180.0000,349.8571
258.375000,3010.5408,0.0000,3010.5408,0.7977,1963.5183,1620.0001,2545.5460,11.0076,300.0000,180.0000,349.8571
258.416667,3010.4769,0.0000,3010.4769,0.7976,1963.4525,1620.0001,2545.4953,11.0074,300.0000,180.0000,349.8571
258.458333,3010.4128,0.0000,3010.4128,0.7976,1963.3867,1620.0001,2545.4445,11.0071,300.0000,180.0000,349.8571
258.500000,3010.3489,0.0000,3010.3489,0.7976,1963.3211,1620.0001,2545.3939,11.0068,300.0000,180.0000,349.8571
258.541667,3010.2850,0.0000,3010.2850,0.7976,1963.2553,1620.0001,2545.3431,11.0065,300.0000,180.0000,349.8571
258.583333,3010.2211,0.0000,3010.2211,0.7976,1963.1897,1620.0001,2545.2925,11.0062,300.0000,180.0000,349.8571
258.625000,3010.1572,0.0000,3010.1572,0.7975,1963.1239,1620.0001,2545.2418,11.0059,300.0000,180.0000,349.8571
258.666667,3010.0933,0.0000,3010.0933,0.7975,1963.0583,1620.0001,2545.1912,11.0057,300.0000,180.0000,349.8571
258.708333,3010.0294,0.0000,3010.0294,0.7975,1962.9927,1620.0001,2545.1406,11.0054,300.0000,180.0000,349.8571
258.750000,3009.9655,0.0000,3009.9655,0.7975,1962.9271,1620.0001,2545.0900,11.0051,300.0000,180.0000,349.8571
258.791667,3009.9016,0.0000,3009.9016,0.7975,1962.8614,1620.0001,2545.0393,11.0048,300.0000,180.0000,349.8571
258.833333,3009.8379,0.0000,3009.8379,0.7974,1962.7958,1620.0001,2544.9887,11.0045,300.0000,180.0000,349.8571
258.875000,3009.7742,0.0000,3009.7742,0.7974,1962.7304,1620.0001,2544.9383,11.0043,300.0000,180.0000,349.8571
258.916667,3009.7103,0.0000,3009.7103,0.7974,1962.6648,1620.0001,2544.8877,11.0040,300.0000,180.0000,349.8571
258.958333,3009.6466,0.0000,3009.6466,0.7974,1962.5994,1620.0001,2544.8372,11.0037,300.0000,180.0000,349.8571
259.000000,3009.5829,0.0000,3009.5829,0.7973,1962.5338,1620.0001,2544.7866,11.0034,300.0000,180.0000,349.8571
259.041667,3009.5192,0.0000,3009.5192,0.7973,1962.4683,1620.0001,2544.7362,11.0031,300.0000,180.0000,349.8571
259.083333,3009.4555,0.0000,3009.4555,0.7973,1962.4029,1620.0001,2544.6857,11.0029,300.0000,180.0000,349.8571
